,Country,Job Title,Gender,Quantity,Percentage
2085,Portugal,Data Warehouse Architect,Male,1,1%
2086,Portugal,Data Warehouse Specialist,Male,1,1%
2087,Portugal,Data Warehousing Engineer,Male,1,1%
2088,Portugal,Data Warehousing Manager,Male,1,1%
2089,Portugal,Database Administration Associate,Male,2,2%
2090,Portugal,Database Administration Manager,Male,1,1%
2091,Portugal,Database Architect,Female,1,1%
2092,Portugal,Database Architect,Male,2,2%
2093,Portugal,Database Consultant,Female,1,1%
2094,Portugal,Database Consultant,Male,1,1%
2095,Portugal,Database Coordinator,Male,2,2%
2096,Portugal,Database Development and Administration Project Manager,Male,1,1%
2097,Portugal,Database Engineer,Female,1,1%
2098,Portugal,Database Engineer,Male,1,1%
2099,Portugal,Database Management System Specialist (DBMS Specialist),Male,1,1%
2100,Portugal,Database Manager,Female,1,1%
2101,Portugal,Database Manager,Male,2,2%
2102,Portugal,Database Marketing Analyst,Female,1,1%
2103,Portugal,Database Software Technician,Male,2,2%
2104,Portugal,Database Specialist,Female,1,1%
2105,Portugal,Database Specialist,Male,2,2%
2106,Portugal,Databases Computer Consultant,Male,1,1%
2107,Portugal,Databases Software Consultant,Female,2,2%
2108,Portugal,Databases Software Consultant,Male,1,1%
2109,Portugal,Electronic Data Interchange System Developer (EDI System Developer),Female,1,1%
2110,Portugal,Electronic Data Interchange System Developer (EDI System Developer),Male,2,2%
2111,Portugal,Electronic Data Processing Auditor (EDP Auditor),Female,1,1%
2112,Portugal,Electronic Data Processing Auditor (EDP Auditor),Male,2,2%
2113,Portugal,"Engineer, System Electronic Data Processing (Engineer, System EDP)",Female,1,1%
2114,Portugal,Field Traffic Data Technician,Female,1,1%
2115,Portugal,Geographic Information Systems Data Administrator (GIS Data Administrator),Male,3,3%
2116,Portugal,Geographic Information Systems Data Manager (GIS Data Manager),Male,1,1%
2117,Portugal,Geographic Information Systems Data Specialist (GIS Data Specialist),Male,2,2%
2118,Portugal,Geographic Information Systems Database Administrator (GIS Database Administrator),Male,1,1%
2119,Portugal,Internet Database Specialist,Female,1,1%
2120,Portugal,LiDAR Data Analyst,Male,1,1%
2121,Portugal,Log Data Technician,Male,1,1%
2122,Portugal,Micro Computer Data Processor,Female,1,1%
2123,Portugal,Not working,Female,33,34%
2124,Portugal,Not working,Male,25,25%
2125,Portugal,Oracle Database Administrator (Oracle DBA),Female,1,1%
2126,Portugal,SQL Database Administrator,Male,2,2%
2127,Romania,Analytical Data Miner,Male,1,1%
2128,Romania,Automatic Data Processing Customer Liaison (ADP Customer Liaison),Male,5,5%
2129,Romania,Automatic Data Processing Planner,Female,2,2%
2130,Romania,Automatic Data Processing Planner,Male,1,1%
2131,Romania,Automatic Data Processing Planner (ADP Planner),Female,2,2%
2132,Romania,Automatic Data Processing Planner (ADP Planner),Male,1,1%
2133,Romania,Automatic Data Processing Systems Security Specialist (ADP Systems Security),Male,3,3%
2134,Romania,Business Database Analyst,Female,2,2%
2135,Romania,Clinical Data Analyst,Male,1,1%
2136,Romania,Clinical Data Associate,Male,2,2%
2137,Romania,Clinical Data Manager,Male,2,2%
2138,Romania,Computer or Data Processing Systems Consultant,Female,2,2%
2139,Romania,Computer or Data Processing Systems Consultant,Male,4,4%
2140,Romania,Crime Data Specialist,Male,1,1%
2141,Romania,Customer Data Technician,Male,1,1%
2142,Romania,Data Abstractor,Male,1,1%
2143,Romania,Data Administrator,Female,4,4%
2144,Romania,Data Administrator,Male,1,1%
2145,Romania,Data Analysis Assistant,Female,1,1%
2146,Romania,Data Analysis Assistant,Male,1,1%
2147,Romania,Data Architect,Female,1,1%
2148,Romania,Data Architect,Male,4,4%
2149,Romania,Data Base Design Analyst,Male,2,2%
2150,Romania,Data Center Operator,Female,1,1%
2151,Romania,Data Center Operator,Male,1,1%
2152,Romania,Data Coder Operator,Male,1,1%
2153,Romania,Data Collection Technician,Male,2,2%
2154,Romania,Data Communications Analyst,Male,1,1%
2155,Romania,Data Communications Software Consultant,Female,1,1%
2156,Romania,Data Compiler,Male,1,1%
2157,Romania,Data Coordinator,Female,3,3%
2158,Romania,Data Entry Clerk,Male,1,1%
2159,Romania,Data Entry Operator,Male,1,1%
2160,Romania,Data Entry Representative,Female,1,1%
2161,Romania,Data Entry Specialist,Male,1,1%
2162,Romania,Data Entry Supervisor,Male,1,1%
2163,Romania,Data Entry Technician,Female,1,1%
2164,Romania,Data Entry Technician,Male,1,1%
2165,Romania,Data Input Clerk,Male,2,2%
2166,Romania,Data Management Associate,Female,2,2%
2167,Romania,Data Management Associate,Male,5,5%
2168,Romania,Data Management Information Technology Specialist,Female,1,1%
2169,Romania,Data Management Information Technology Specialist,Male,1,1%
2170,Romania,Data Management Manager,Male,1,1%
2171,Romania,Data Miner,Male,3,3%
2172,Romania,Data Modeler,Male,2,2%
2173,Romania,Data Modeling Specialist,Male,2,2%
2174,Romania,Data Officer,Female,3,3%
2175,Romania,Data Officer,Male,4,4%
2176,Romania,Data Processing Auditor,Female,1,1%
2177,Romania,Data Processing Auditor,Male,2,2%
2178,Romania,Data Processing Consultant,Female,2,2%
2179,Romania,Data Processing Manager,Female,1,1%
2180,Romania,Data Processing Systems Analyst,Male,1,1%
2181,Romania,Data Processing Systems Project Planner,Female,2,2%
2182,Romania,Data Processing Systems Project Planner,Male,5,5%
2183,Romania,Data Processor,Female,1,1%
2184,Romania,Data Processor,Male,1,1%
2185,Romania,Data Sciences Director,Male,1,1%
2186,Romania,Data Security Administrator,Male,3,3%
2187,Romania,Data Security Analyst,Female,2,2%
2188,Romania,Data Security Analyst,Male,3,3%
2189,Romania,Data Storage Specialist,Female,1,1%
2190,Romania,Data Storage Specialist,Male,4,4%
2191,Romania,Data Systems Manager,Female,1,1%
2192,Romania,Data Systems Manager,Male,1,1%
2193,Romania,Data Warehouse Analyst,Female,1,1%
2194,Romania,Data Warehouse Analyst,Male,1,1%
2195,Romania,Data Warehouse Architect,Female,2,2%
2196,Romania,Data Warehouse Developer,Female,1,1%
2197,Romania,Data Warehouse Developer,Male,1,1%
2198,Romania,Data Warehouse Specialist,Female,1,1%
2199,Romania,Data Warehouse Specialist,Male,1,1%
2200,Romania,Data Warehousing Engineer,Female,1,1%
2201,Romania,Data Warehousing Engineer,Male,3,3%
2202,Romania,Data Warehousing Manager,Female,1,1%
2203,Romania,Data Warehousing Manager,Male,2,2%
2204,Romania,Data Warehousing Specialist,Female,1,1%
2205,Romania,Data Warehousing Specialist,Male,2,2%
2206,Romania,Database Administration Associate,Female,2,2%
2207,Romania,Database Administration Associate,Male,1,1%
2208,Romania,Database Administration Manager,Male,2,2%
2209,Romania,Database Analyst,Male,3,3%
2210,Romania,Database Architect,Female,2,2%
2211,Romania,Database Architect,Male,2,2%
2212,Romania,Database Consultant,Female,1,1%
2213,Romania,Database Consultant,Male,6,6%
2214,Romania,Database Design Analyst,Female,1,1%
2215,Romania,Database Design Analyst,Male,1,1%
2216,Romania,Database Designer,Female,1,1%
2217,Romania,Database Designer,Male,2,2%
2218,Romania,Database Development and Administration Project Manager,Female,2,2%
2219,Romania,Database Engineer,Female,1,1%
2220,Romania,Database Engineer,Male,2,2%
2221,Romania,Database Management System Specialist (DBMS Specialist),Male,4,4%
2222,Romania,Database Manager,Female,1,1%
2223,Romania,Database Manager,Male,1,1%
2224,Romania,Database Modeler,Female,1,1%
2225,Romania,Database Programmer,Female,1,1%
2226,Romania,Database Programmer,Male,1,1%
2227,Romania,Database Security Administrator,Male,2,2%
2228,Romania,Database Security Expert,Female,1,1%
2229,Romania,Database Software Technician,Male,1,1%
2230,Romania,Database Specialist,Male,5,5%
2231,Romania,Database Technician,Male,1,1%
2232,Romania,Database Tester,Female,3,3%
2233,Romania,Database Tester,Male,3,3%
2234,Romania,Databases Computer Consultant,Female,3,3%
2235,Romania,Databases Computer Consultant,Male,1,1%
2236,Romania,Databases Software Consultant,Female,2,2%
2237,Romania,Databases Software Consultant,Male,1,1%
2238,Romania,Director of Data Operations,Female,1,1%
2239,Romania,Director of Data Operations,Male,3,3%
2240,Romania,Electronic Data Interchange System Developer (EDI System Developer),Female,1,1%
2241,Romania,Electronic Data Interchange System Developer (EDI System Developer),Male,1,1%
2242,Romania,Electronic Data Processing Auditor (EDP Auditor),Female,1,1%
2243,Romania,Electronic Data Processing Auditor (EDP Auditor),Male,3,3%
2244,Romania,"Engineer, System Electronic Data Processing (Engineer, System EDP)",Female,1,1%
2245,Romania,"Engineer, System Electronic Data Processing (Engineer, System EDP)",Male,2,2%
2246,Romania,Field Artillery Automated Tactical Data System Specialist,Male,2,2%
2247,Romania,Field Traffic Data Technician,Male,2,2%
2248,Romania,GPS Field Data Collector (Global Positioning System Field Data Collector),Male,1,1%
2249,Romania,Geographic Information Systems Data Administrator (GIS Data Administrator),Female,1,1%
2250,Romania,Geographic Information Systems Data Administrator (GIS Data Administrator),Male,1,1%
2251,Romania,Geographic Information Systems Data Manager (GIS Data Manager),Female,1,1%
2252,Romania,Geographic Information Systems Data Manager (GIS Data Manager),Male,1,1%
2253,Romania,Geographic Information Systems Data Specialist (GIS Data Specialist),Male,1,1%
2254,Romania,Head of Information Systems and Data Processing,Female,2,2%
2255,Romania,Head of Information Systems and Data Processing,Male,4,4%
2256,Romania,Health Data Analyst,Male,1,1%
2257,Romania,Internet Database Specialist,Male,1,1%
2258,Romania,Marketing Database Analyst,Male,1,1%
2259,Romania,Medical Data Analyst,Male,1,1%
2260,Romania,Micro Computer Data Processor,Female,1,1%
2261,Romania,Naval Tactical Data System--Combat Information Center Officer,Female,1,1%
2262,Romania,Not working,Female,53,54%
2263,Romania,Not working,Male,33,34%
2264,Romania,Oracle Database Administrator (Oracle DBA),Male,2,2%
2265,Romania,Reference Data Expert,Male,2,2%
2266,Romania,SCADA Operator (Supervisory Control and Data Acquisition Operator),Male,1,1%
2267,Romania,SCADA Technician (Supervisory Control and Data Acquisition Technician),Male,1,1%
2268,Romania,SQL Database Administrator,Female,2,2%
2269,Romania,SQL Database Administrator,Male,2,2%
2270,Romania,Voice and Data Technician,Male,1,1%
2271,Sweden,Automatic Data Processing Customer Liaison (ADP Customer Liaison),Male,2,2%
2272,Sweden,Automatic Data Processing Planner,Female,1,1%
2273,Sweden,Automatic Data Processing Planner,Male,3,3%
2274,Sweden,Automatic Data Processing Planner (ADP Planner),Female,2,2%
2275,Sweden,Automatic Data Processing Systems Security Specialist (ADP Systems Security),Female,1,1%
2276,Sweden,Clinical Data Management Manager (CDM Manager),Female,1,1%
2277,Sweden,Computer or Data Processing Systems Consultant,Female,1,1%
2278,Sweden,Computer or Data Processing Systems Consultant,Male,1,1%
2279,Sweden,Crime Data Specialist,Male,1,1%
2280,Sweden,Data Acquisition Technician,Male,1,1%
2281,Sweden,Data Administrator,Male,1,1%
2282,Sweden,Data Analysis Assistant,Female,1,1%
2283,Sweden,Data Center Operator,Female,1,1%
2284,Sweden,Data Coder Operator,Female,1,1%
2285,Sweden,Data Coder Operator,Male,1,1%
2286,Sweden,Data Collection Technician,Male,1,1%
2287,Sweden,Data Communications Analyst,Female,1,1%
2288,Sweden,Data Communications Software Consultant,Female,1,1%
2289,Sweden,Data Conversion Operator,Female,1,1%
2290,Sweden,Data Coordinator,Female,2,2%
2291,Sweden,Data Entry Associate,Male,1,1%
2292,Sweden,Data Entry Operator,Male,1,1%
2293,Sweden,Data Entry Representative,Male,1,1%
2294,Sweden,Data Management Information Technology Specialist,Male,1,1%
2295,Sweden,Data Modeler,Male,1,1%
2296,Sweden,Data Modeling Specialist,Female,1,1%
2297,Sweden,Data Officer,Female,2,2%
2298,Sweden,Data Processing Manager,Female,2,2%
2299,Sweden,Data Processing Manager,Male,1,1%
2300,Sweden,Data Reduction Technician,Female,1,1%
2301,Sweden,Data Scientist,Female,2,2%
2302,Sweden,Data Security Administrator,Female,1,1%
2303,Sweden,Data Security Analyst,Male,1,1%
2304,Sweden,Data Systems Manager,Male,1,1%
2305,Sweden,Data Transcriber,Female,1,1%
2306,Sweden,Data Typist,Male,2,2%
2307,Sweden,Data Warehouse Analyst,Male,1,1%
2308,Sweden,Data Warehouse Architect,Male,1,1%
2309,Sweden,Data Warehouse Developer,Male,1,1%
2310,Sweden,Data Warehouse Specialist,Female,1,1%
2311,Sweden,Data Warehousing Engineer,Female,1,1%
2312,Sweden,Data Warehousing Specialist,Female,1,1%
2313,Sweden,Database Administration Associate,Male,1,1%
2314,Sweden,Database Architect,Female,1,1%
2315,Sweden,Database Consultant,Male,1,1%
2316,Sweden,Database Coordinator,Female,1,1%
2317,Sweden,Database Coordinator,Male,1,1%
2318,Sweden,Database Design Analyst,Female,1,1%
2319,Sweden,Database Design Analyst,Male,1,1%
2320,Sweden,Database Designer,Female,1,1%
2321,Sweden,Database Designer,Male,1,1%
2322,Sweden,Database Developer,Male,1,1%
2323,Sweden,Database Development Project Manager,Male,1,1%
2324,Sweden,Database Development and Administration Project Manager,Female,3,3%
2325,Sweden,Database Management System Specialist (DBMS Specialist),Female,1,1%
2326,Sweden,Database Management System Specialist (DBMS Specialist),Male,1,1%
2327,Sweden,Database Manager,Female,1,1%
2328,Sweden,Database Manager,Male,1,1%
2329,Sweden,Database Marketing Analyst,Female,1,1%
2330,Sweden,Database Marketing Analyst,Male,1,1%
2331,Sweden,Database Modeler,Male,2,2%
2332,Sweden,Database Programmer,Female,1,1%
2333,Sweden,Database Security Administrator,Female,1,1%
2334,Sweden,Database Security Administrator,Male,2,2%
2335,Sweden,Database Software Technician,Female,1,1%
2336,Sweden,Database Specialist,Male,2,2%
2337,Sweden,Database Tester,Male,1,1%
2338,Sweden,Databases Computer Consultant,Male,1,1%
2339,Sweden,"Engineer, System Electronic Data Processing (Engineer, System EDP)",Female,1,1%
2340,Sweden,Geographic Information Systems Data Administrator (GIS Data Administrator),Male,1,1%
2341,Sweden,Geographic Information Systems Data Manager (GIS Data Manager),Male,1,1%
2342,Sweden,Geographic Information Systems Data Specialist (GIS Data Specialist),Female,2,2%
2343,Sweden,Geographic Information Systems Database Administrator (GIS Database Administrator),Female,2,2%
2344,Sweden,Head of Information Systems and Data Processing,Male,1,1%
2345,Sweden,Naval Tactical Data System--Combat Information Center Officer,Female,1,1%
2346,Sweden,Not working,Female,43,44%
2347,Sweden,Not working,Male,38,39%
2348,Sweden,Oracle Database Administrator (Oracle DBA),Male,1,1%
2349,Sweden,SQL Database Administrator,Male,1,1%
2350,Sweden,Survey Data Technician,Male,1,1%
2351,Slovenia,Automatic Data Processing Customer Liaison (ADP Customer Liaison),Male,1,1%
2352,Slovenia,Automatic Data Processing Planner,Male,1,1%
2353,Slovenia,Clinical Data Associate,Male,1,1%
2354,Slovenia,Data Center Operator,Male,1,1%
2355,Slovenia,Data Communications Software Consultant,Male,1,1%
2356,Slovenia,Data Management Information Technology Specialist,Male,1,1%
2357,Slovenia,Data Processing Auditor,Male,1,1%
2358,Slovenia,Data Processing Systems Analyst,Female,1,1%
2359,Slovenia,Data Security Administrator,Female,1,1%
2360,Slovenia,Data Systems Manager,Male,1,1%
2361,Slovenia,Data Warehouse Architect,Male,1,1%
2362,Slovenia,Data Warehousing Manager,Female,1,1%
2363,Slovenia,Database Administration Manager,Male,1,1%
2364,Slovenia,Database Developer,Male,1,1%
2365,Slovenia,Database Modeler,Male,1,1%
2366,Slovenia,Databases Computer Consultant,Male,1,1%
2367,Slovenia,"Engineer, System Electronic Data Processing (Engineer, System EDP)",Male,1,1%
2368,Slovenia,Not working,Female,5,5%
2369,Slovenia,Not working,Male,6,6%
2370,Slovakia,Automatic Data Processing Customer Liaison (ADP Customer Liaison),Female,1,1%
2371,Slovakia,Automatic Data Processing Planner,Male,2,2%
2372,Slovakia,Automatic Data Processing Planner (ADP Planner),Female,1,1%
2373,Slovakia,Automatic Data Processing Systems Security Specialist (ADP Systems Security),Female,1,1%
2374,Slovakia,Automatic Data Processing Systems Security Specialist (ADP Systems Security),Male,3,3%
2375,Slovakia,Computer or Data Processing Systems Consultant,Female,1,1%
2376,Slovakia,Computer or Data Processing Systems Consultant,Male,1,1%
2377,Slovakia,Data Acquisition Technician,Female,1,1%
2378,Slovakia,Data Administrator,Male,2,2%
2379,Slovakia,Data Base Design Analyst,Male,1,1%
2380,Slovakia,Data Capture Specialist,Male,1,1%
2381,Slovakia,Data Communications Analyst,Female,1,1%
2382,Slovakia,Data Conversion Operator,Female,1,1%
2383,Slovakia,Data Management Associate,Female,1,1%
2384,Slovakia,Data Management Associate,Male,1,1%
2385,Slovakia,Data Management Information Technology Specialist,Female,1,1%
2386,Slovakia,Data Officer,Male,2,2%
2387,Slovakia,Data Operations Director,Male,1,1%
2388,Slovakia,Data Processing Auditor,Female,2,2%
2389,Slovakia,Data Processing Auditor,Male,1,1%
2390,Slovakia,Data Processing Consultant,Male,1,1%
2391,Slovakia,Data Processing Manager,Female,1,1%
2392,Slovakia,Data Processing Systems Analyst,Male,1,1%
2393,Slovakia,Data Processing Systems Project Planner,Female,1,1%
2394,Slovakia,Data Processing Systems Project Planner,Male,1,1%
2395,Slovakia,Data Reviewer,Female,1,1%
2396,Slovakia,Data Scientist,Female,1,1%
2397,Slovakia,Data Scientist,Male,2,2%
2398,Slovakia,Data Security Analyst,Female,2,2%
2399,Slovakia,Data Security Analyst,Male,1,1%
2400,Slovakia,Data Systems Manager,Female,1,1%
2401,Slovakia,Data Transcriber,Male,1,1%
2402,Slovakia,Data Warehouse Analyst,Female,1,1%
2403,Slovakia,Data Warehouse Developer,Female,1,1%
2404,Slovakia,Data Warehouse Specialist,Female,1,1%
2405,Slovakia,Data Warehousing Engineer,Female,1,1%
2406,Slovakia,Data Warehousing Manager,Male,1,1%
2407,Slovakia,Data Warehousing Specialist,Male,1,1%
2408,Slovakia,Database Consultant,Male,1,1%
2409,Slovakia,Database Engineer,Male,1,1%
2410,Slovakia,Database Management System Specialist (DBMS Specialist),Female,2,2%
2411,Slovakia,Database Manager,Female,1,1%
2412,Slovakia,Database Manager,Male,2,2%
2413,Slovakia,Database Security Administrator,Male,1,1%
2414,Slovakia,Database Specialist,Male,1,1%
2415,Slovakia,Database Tester,Male,1,1%
2416,Slovakia,Databases Computer Consultant,Male,1,1%
2417,Slovakia,Databases Software Consultant,Male,1,1%
2418,Slovakia,Flight Data Technician,Male,1,1%
2419,Slovakia,Geographic Information Systems Data Administrator (GIS Data Administrator),Female,1,1%
2420,Slovakia,Geographic Information Systems Data Administrator (GIS Data Administrator),Male,2,2%
2421,Slovakia,Geographic Information Systems Data Manager (GIS Data Manager),Male,1,1%
2422,Slovakia,Internet Database Specialist,Male,1,1%
2423,Slovakia,Not working,Female,13,13%
2424,Slovakia,Not working,Male,16,16%
